•ÈÀCategory,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total
a,Local and Regional,Books,African Americans on the Great Plains,,1,b,,,,0.5
a,Local and Regional,Books,After the West Was Won,,1,b,,,,0.5
a,Local and Regional,Books,After Tippecanoe,,1,b,,,,0.5
a,Local and Regional,Books,Agrarian Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,AIA Guide to Chicago,,1,b,,,,0.5
a,Local and Regional,Books,Aiming for Pensacola,,1,b,,,,0.5
a,Local and Regional,Books,Air Pollutant Deposition and Its Effects on Natural Resources in New York State,,1,b,,,,0.5
a,Local and Regional,Books,Alabama Women,,1,b,,,,0.5
a,Local and Regional,Books,Alabama's Frontiers and the Rise of the Old South,,1,b,,,,0.5
a,Local and Regional,Books,Albert D. Kirwan,,1,b,,,,0.5
a,Local and Regional,Books,"All Around the Town: Amazing Manhattan Facts and Curiosities, Second Edition",,1,b,,,,0.5
a,Local and Regional,Books,All the Art That's Fit to Print (And Some That Wasn't),,1,b,,,,0.5
a,Local and Regional,Books,Ambiguous Justice,,1,b,,,,0.5
a,Local and Regional,Books,America's Switzerland,,1,b,,,,0.5
a,Local and Regional,Books,American Dictators,,1,b,,,,0.5
a,Local and Regional,Books,American Dunkirk,,1,b,,,,0.5
a,Local and Regional,Books,American Indians and National Forests,,1,b,,,,0.5
a,Local and Regional,Books,American Passage,,1,b,,,,0.5
a,Local and Regional,Books,American Showman,,1,b,,,,0.5
a,Local and Regional,Books,An African Republic,,1,b,,,,0.5
a,Local and Regional,Books,An American Girl in the Hawaiian Islands,,1,b,,,,0.5
a,Local and Regional,Books,An American Provence,,1,b,,,,0.5
a,Local and Regional,Books,An Epitaph for Little Rock,,1,b,,,,0.5
a,Local and Regional,Books,An Illini Place,,1,b,,,,0.5
a,Local and Regional,Books,An Iowa Schoolma’am,,1,b,,,,0.5
a,Local and Regional,Books,An Uncommon Passage,,1,b,,,,0.5
a,Local and Regional,Books,An Unlikely Revolutionary,,1,b,,,,0.5
a,Local and Regional,Books,An Unseen Light,,1,b,,,,0.5
a,Local and Regional,Books,Ancestral Mounds,,1,b,,,,0.5
a,Local and Regional,Books,And Here,,1,b,,,,0.5
a,Local and Regional,Books,And the Wolf Finally Came,,1,b,,,,0.5
a,Local and Regional,Books,Angels of Mercy,,1,b,,,,0.5
a,Local and Regional,Books,Anna Hubbard,,1,b,,,,0.5
a,Local and Regional,Books,Answer at Once,,1,b,,,,0.5
a,Local and Regional,Books,Anti-Catholicism in Arkansas,,1,b,,,,0.5
a,Local and Regional,Books,Apocalyptic Anxiety,,1,b,,,,0.5
a,Local and Regional,Books,Appalachia in the Sixties,,1,b,,,,0.5
a,Local and Regional,Books,Appalachia's Path to Dependency,,1,b,,,,0.5
a,Local and Regional,Books,Appalachian Health and Well-Being,,1,b,,,,0.5
a,Local and Regional,Books,Arab Americans in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Archaeological Landscapes on the High Plains,,1,b,,,,0.5
a,Local and Regional,Books,Archibald Motley Jr. and Racial Reinvention,,1,b,,,,0.5
a,Local and Regional,Books,Architects of Little Rock,,1,b,,,,0.5
a,Local and Regional,Books,Architecture of Middle Georgia,,1,b,,,,0.5
a,Local and Regional,Books,Aristocrats of Color,,1,b,,,,0.5
a,Local and Regional,Books,Arizona,,1,b,,,,0.5
a,Local and Regional,Books,Arizona Politicians,,1,b,,,,0.5
a,Local and Regional,Books,Arkansas,,1,b,,,,0.5
a,Local and Regional,Books,"Arkansas and the New South, 1874–1929",,1,b,,,,0.5
a,Local and Regional,Books,Arkansas Godfather,,1,b,,,,0.5
a,Local and Regional,Books,Arkansas in Ink,,1,b,,,,0.5
a,Local and Regional,Books,"Arkansas in Modern America, 1930–1999",,1,b,,,,0.5
a,Local and Regional,Books,Arkansas Women and the Right to Vote,,1,b,,,,0.5
a,Local and Regional,Books,"Arkansas, 1800-1860",,1,b,,,,0.5
a,Local and Regional,Books,Artisans in the North Carolina Backcountry,,1,b,,,,0.5
a,Local and Regional,Books,Artists' SoHo,,1,b,,,,0.5
a,Local and Regional,Books,As Precious as Blood,,1,b,,,,0.5
a,Local and Regional,Books,Ashbel P. Fitch,,1,b,,,,0.5
a,Local and Regional,Books,Asian Indians in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Asian Settler Colonialism,,1,b,,,,0.5
a,Local and Regional,Books,At the Border of Empires,,1,b,,,,0.5
a,Local and Regional,Books,Atlanta and Environs,,1,b,,,,0.5
a,Local and Regional,Books,Atlanta and Environs,,1,b,,,,0.5
a,Local and Regional,Books,Atlanta and Environs,,1,b,,,,0.5
a,Local and Regional,Books,Atlas of Nebraska,,1,b,,,,0.5
a,Local and Regional,Books,"Auburn, New York",,1,b,,,,0.5
a,Local and Regional,Books,Audubon,,1,b,,,,0.5
a,Local and Regional,Books,Autobiography of Samuel S. Hildebrand,,1,b,,,,0.5
a,Local and Regional,Books,"Automats, Taxi Dances, and Vaudeville",,1,b,,,,0.5
a,Local and Regional,Books,Aztlán Arizona,,1,b,,,,0.5
a,Local and Regional,Books,Back Talk from Appalachia,,1,b,,,,0.5
a,Local and Regional,Books,Back Yonder,,1,b,,,,0.5
a,Local and Regional,Books,Backwater Blues,,1,b,,,,0.5
a,Local and Regional,Books,Baltimore Sports,,1,b,,,,0.5
a,Local and Regional,Books,Barns of New York,,1,b,,,,0.5
a,Local and Regional,Books,Barry Goldwater and the Remaking of the American Political Landscape,,1,b,,,,0.5
a,Local and Regional,Books,Battleground Alaska,,1,b,,,,0.5
a,Local and Regional,Books,Battleground New Jersey,,1,b,,,,0.5
a,Local and Regional,Books,Battling the Plantation Mentality,,1,b,,,,0.5
a,Local and Regional,Books,Bean Blossom,,1,b,,,,0.5
a,Local and Regional,Books,Bearing Witness,,1,b,,,,0.5
a,Local and Regional,Books,Becoming Bourgeois,,1,b,,,,0.5
a,Local and Regional,Books,Becoming German,,1,b,,,,0.5
a,Local and Regional,Books,Becoming Melungeon,,1,b,,,,0.5
a,Local and Regional,Books,Before L.A.,,1,b,,,,0.5
a,Local and Regional,Books,Before Renaissance,,1,b,,,,0.5
a,Local and Regional,Books,Before the Ivy,,1,b,,,,0.5
a,Local and Regional,Books,Belgians in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Belo,,1,b,,,,0.5
a,Local and Regional,Books,Beloved Land,,1,b,,,,0.5
a,Local and Regional,Books,Berea College,,1,b,,,,0.5
a,Local and Regional,Books,Bethlehem Steel,,1,b,,,,0.5
a,Local and Regional,Books,Between Land and Sea,,1,b,,,,0.5
a,Local and Regional,Books,Between Slavery and Capitalism,,1,b,,,,0.5
a,Local and Regional,Books,Beyond Alliances,,1,b,,,,0.5
a,Local and Regional,Books,Beyond Cold Blood,,1,b,,,,0.5
a,Local and Regional,Books,Beyond Integration,,1,b,,,,0.5
a,Local and Regional,Books,Beyond Little Rock,,1,b,,,,0.5
a,Local and Regional,Books,Beyond Preservation,,1,b,,,,0.5
a,Local and Regional,Books,Beyond Rust,,1,b,,,,0.5
a,Local and Regional,Books,Beyond the Alamo,,1,b,,,,0.5
a,Local and Regional,Books,Big Daddy,,1,b,,,,0.5
a,Local and Regional,Books,Big Steel,,1,b,,,,0.5
a,Local and Regional,Books,Birch Coulie,,1,b,,,,0.5
a,Local and Regional,Books,Black Eden,,1,b,,,,0.5
a,Local and Regional,Books,Black Firefighters and the FDNY,,1,b,,,,0.5
a,Local and Regional,Books,Black Gotham,,1,b,,,,0.5
a,Local and Regional,Books,Black Hills Forestry,,1,b,,,,0.5
a,Local and Regional,Books,Black Liberation in Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,"Black Mayors, White Majorities",,1,b,,,,0.5
a,Local and Regional,Books,Black November,,1,b,,,,0.5
a,Local and Regional,Books,Black Print with a White Carnation,,1,b,,,,0.5
a,Local and Regional,Books,"Black Southerners, 1619-1869",,1,b,,,,0.5
a,Local and Regional,Books,Blacks in Appalachia,,1,b,,,,0.5
a,Local and Regional,Books,Blacks in the Adirondacks,,1,b,,,,0.5
a,Local and Regional,Books,"Bleeding Kansas, Bleeding Missouri",,1,b,,,,0.5
a,Local and Regional,Books,Blockbusting in Baltimore,,1,b,,,,0.5
a,Local and Regional,Books,Blood in the Hills,,1,b,,,,0.5
a,Local and Regional,Books,Blood in Their Eyes,,1,b,,,,0.5
a,Local and Regional,Books,Bloody Breathitt,,1,b,,,,0.5
a,Local and Regional,Books,Bloody Engagements,,1,b,,,,0.5
a,Local and Regional,Books,Blue Texas,,1,b,,,,0.5
a,Local and Regional,Books,Blue-grass and Rhododendron,,1,b,,,,0.5
a,Local and Regional,Books,Bluecoats and Tar Heels,,1,b,,,,0.5
a,Local and Regional,Books,Bluegrass Cavalcade,,1,b,,,,0.5
a,Local and Regional,Books,Bluegrass Craftsman,,1,b,,,,0.5
a,Local and Regional,Books,Bluegrass Land and Life,,1,b,,,,0.5
a,Local and Regional,Books,Bluegrass Renaissance,,1,b,,,,0.5
a,Local and Regional,Books,"Books, Bluster, and Bounty",,1,b,,,,0.5
a,Local and Regional,Books,Bootleggers and Borders,,1,b,,,,0.5
a,Local and Regional,Books,Border Renaissance,,1,b,,,,0.5
a,Local and Regional,Books,Border Spaces,,1,b,,,,0.5
a,Local and Regional,Books,Borderline Americans,,1,b,,,,0.5
a,Local and Regional,Books,Borderman,,1,b,,,,0.5
a,Local and Regional,Books,Bossism and Reform in a Southern City,,1,b,,,,0.5
a,Local and Regional,Books,"Boston's Cycling Craze, 1880-1900",,1,b,,,,0.5
a,Local and Regional,Books,Bouki Fait Gombo,,1,b,,,,0.5
a,Local and Regional,Books,Boulder,,1,b,,,,0.5
a,Local and Regional,Books,Boulevard of Dreams,,1,b,,,,0.5
a,Local and Regional,Books,Branding Texas,,1,b,,,,0.5
a,Local and Regional,Books,Breaking the Bonds,,1,b,,,,0.5
a,Local and Regional,Books,Breckinridge,,1,b,,,,0.5
a,Local and Regional,Books,Brewing Arizona,,1,b,,,,0.5
a,Local and Regional,Books,Bridging Divides,,1,b,,,,0.5
a,Local and Regional,Books,Britain and the American South,,1,b,,,,0.5
a,Local and Regional,Books,Brooklyn Bridge Park,,1,b,,,,0.5
a,Local and Regional,Books,Brooklyn By Name,,1,b,,,,0.5
a,Local and Regional,Books,Brown in Baltimore,,1,b,,,,0.5
a,Local and Regional,Books,Brown's Battleground,,1,b,,,,0.5
a,Local and Regional,Books,Building a New Jerusalem,,1,b,,,,0.5
a,Local and Regional,Books,Building the Black Metropolis,,1,b,,,,0.5
a,Local and Regional,Books,Building the City of Spectacle,,1,b,,,,0.5
a,Local and Regional,Books,Building the Empire State,,1,b,,,,0.5
a,Local and Regional,Books,Building the Land of Dreams,,1,b,,,,0.5
a,Local and Regional,Books,Building Victorian Boston,,1,b,,,,0.5
a,Local and Regional,Books,Built to Move Millions,,1,b,,,,0.5
a,Local and Regional,Books,Bullets and Fire,,1,b,,,,0.5
a,Local and Regional,Books,Buoyancy on the Bayou,,1,b,,,,0.5
a,Local and Regional,Books,Burley,,1,b,,,,0.5
a,Local and Regional,Books,Burton Barr,,1,b,,,,0.5
a,Local and Regional,Books,Busy in the Cause,,1,b,,,,0.5
a,Local and Regional,Books,Buxton,,1,b,,,,0.5
a,Local and Regional,Books,Buying the Farm,,1,b,,,,0.5
a,Local and Regional,Books,By the Ore Docks,,1,b,,,,0.5
a,Local and Regional,Books,By the Waters of Minnetonka,,1,b,,,,0.5
a,Local and Regional,Books,California Crucible,,1,b,,,,0.5
a,Local and Regional,Books,California Mission Landscapes,,1,b,,,,0.5
a,Local and Regional,Books,California Rising,,1,b,,,,0.5
a,Local and Regional,Books,California Women and Politics,,1,b,,,,0.5
a,Local and Regional,Books,California's Frontier Naturalists,,1,b,,,,0.5
a,Local and Regional,Books,Call Me Captain,,1,b,,,,0.5
a,Local and Regional,Books,Came Men on Horses,,1,b,,,,0.5
a,Local and Regional,Books,"Camp Nelson, Kentucky",,1,b,,,,0.5
a,Local and Regional,Books,Capital Intentions,,1,b,,,,0.5
a,Local and Regional,Books,Capital of Capital,,1,b,,,,0.5
a,Local and Regional,Books,Capital of the World,,1,b,,,,0.5
a,Local and Regional,Books,Capture These Indians for the Lord,,1,b,,,,0.5
a,Local and Regional,Books,Carnival in the Countryside,,1,b,,,,0.5
a,Local and Regional,Books,Carolina Cradle,,1,b,,,,0.5
a,Local and Regional,Books,Carolina in Crisis,,1,b,,,,0.5
a,Local and Regional,Books,Carolina Israelite,,1,b,,,,0.5
a,Local and Regional,Books,Carville,,1,b,,,,0.5
a,Local and Regional,Books,Castorland Journal,,1,b,,,,0.5
a,Local and Regional,Books,"Catherine Spalding, SCN",,1,b,,,,0.5
a,Local and Regional,Books,Cattle Colonialism,,1,b,,,,0.5
a,Local and Regional,Books,Cattle Kingdom in the Ohio Valley 1783--1860,,1,b,,,,0.5
a,Local and Regional,Books,Cecelia and Fanny,,1,b,,,,0.5
a,Local and Regional,Books,Celluloid Pueblo,,1,b,,,,0.5
a,Local and Regional,Books,Cemeteries of Illinois,,1,b,,,,0.5
a,Local and Regional,Books,Chained in Silence,,1,b,,,,0.5
a,Local and Regional,Books,Challenge Accepted,,1,b,,,,0.5
a,Local and Regional,Books,Challenge and Change in Appalachia,,1,b,,,,0.5
a,Local and Regional,Books,Changing the Subject,,1,b,,,,0.5
a,Local and Regional,Books,Charleston in Black and White,,1,b,,,,0.5
a,Local and Regional,Books,Chasing the Light,,1,b,,,,0.5
a,Local and Regional,Books,Chicago in the Age of Capital,,1,b,,,,0.5
a,Local and Regional,Books,Chicago River Bridges,,1,b,,,,0.5
a,Local and Regional,Books,Chicago's Grand Midway,,1,b,,,,0.5
a,Local and Regional,Books,Chicanas of 18th Street,,1,b,,,,0.5
a,Local and Regional,Books,Chippewa Lake,,1,b,,,,0.5
a,Local and Regional,Books,Choctaw Resurgence in Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,Christmas Memories from Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,Church and State in the City,,1,b,,,,0.5
a,Local and Regional,Books,Cities in the Commonwealth,,1,b,,,,0.5
a,Local and Regional,Books,Citizen Swain,,1,b,,,,0.5
a,Local and Regional,Books,Citizens More than Soldiers,,1,b,,,,0.5
a,Local and Regional,Books,City At The Point,,1,b,,,,0.5
a,Local and Regional,Books,City at the Water's Edge,,1,b,,,,0.5
a,Local and Regional,Books,City for Sale,,1,b,,,,0.5
a,Local and Regional,Books,City Indian,,1,b,,,,0.5
a,Local and Regional,Books,"City of Forests, City of Farms",,1,b,,,,0.5
a,Local and Regional,Books,City of Gods,,1,b,,,,0.5
a,Local and Regional,Books,City of Inmates,,1,b,,,,0.5
a,Local and Regional,Books,City Watch,,1,b,,,,0.5
a,Local and Regional,Books,Civil Rights in the Gateway to the South,,1,b,,,,0.5
a,Local and Regional,Books,"Civil Rights, Culture Wars",,1,b,,,,0.5
a,Local and Regional,Books,Civil War Arkansas,,1,b,,,,0.5
a,Local and Regional,Books,Civil War Washington,,1,b,,,,0.5
a,Local and Regional,Books,Claiming the Oriental Gateway,,1,b,,,,0.5
a,Local and Regional,Books,Claiming the Pen,,1,b,,,,0.5
a,Local and Regional,Books,Class Divide,,1,b,,,,0.5
a,Local and Regional,Books,Coal In Appalachia,,1,b,,,,0.5
a,Local and Regional,Books,Coastal Encounters,,1,b,,,,0.5
a,Local and Regional,Books,Coastal Sage,,1,b,,,,0.5
a,Local and Regional,Books,"Colonial Arkansas, 1686-1804",,1,b,,,,0.5
a,Local and Regional,Books,Color and Character,,1,b,,,,0.5
a,Local and Regional,Books,Colorado,,1,b,,,,0.5
a,Local and Regional,Books,Colorado,,1,b,,,,0.5
a,Local and Regional,Books,Colorado Powder Keg,,1,b,,,,0.5
a,Local and Regional,Books,Colorado Women,,1,b,,,,0.5
a,Local and Regional,Books,Colorado's Japanese Americans,,1,b,,,,0.5
a,Local and Regional,Books,Combating Mountaintop Removal,,1,b,,,,0.5
a,Local and Regional,Books,Coming Home to Mississippi,,1,b,,,,0.5
a,Local and Regional,Books,Coming Of Age In Buffalo,,1,b,,,,0.5
a,Local and Regional,Books,Committed to Victory,,1,b,,,,0.5
a,Local and Regional,Books,Common Whites,,1,b,,,,0.5
a,Local and Regional,Books,Community by Design,,1,b,,,,0.5
a,Local and Regional,Books,Community Memories,,1,b,,,,0.5
a,Local and Regional,Books,Confederate Phoenix: Rebel Children and Their Families in South Carolina,,1,b,,,,0.5
a,Local and Regional,Books,Confronting Ecological Crisis in Appalachia and the South,,1,b,,,,0.5
a,Local and Regional,Books,Connecticut's Indigenous Peoples,,1,b,,,,0.5
a,Local and Regional,Books,Conquering Sickness,,1,b,,,,0.5
a,Local and Regional,Books,Conservative Counterrevolution,,1,b,,,,0.5
a,Local and Regional,Books,Contemporary Southern Identity,,1,b,,,,0.5
a,Local and Regional,Books,Contested Territories,,1,b,,,,0.5
a,Local and Regional,Books,Contested Waters,,1,b,,,,0.5
a,Local and Regional,Books,Copts in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Corazón de Dixie,,1,b,,,,0.5
a,Local and Regional,Books,Corinth 1862,,1,b,,,,0.5
a,Local and Regional,Books,Cornell '77,,1,b,,,,0.5
a,Local and Regional,Books,Cornerstones of Georgia History,,1,b,,,,0.5
a,Local and Regional,Books,Cotton Fields No More,,1,b,,,,0.5
a,Local and Regional,Books,Council Fires On the Upper Ohio,,1,b,,,,0.5
a,Local and Regional,Books,Counterculture Kaleidoscope,,1,b,,,,0.5
a,Local and Regional,Books,Covered with Glory,,1,b,,,,0.5
a,Local and Regional,Books,Cowboy Conservatism,,1,b,,,,0.5
a,Local and Regional,Books,Cowboy Life,,1,b,,,,0.5
a,Local and Regional,Books,Crafting Lives,,1,b,,,,0.5
a,Local and Regional,Books,Cranbury,,1,b,,,,0.5
a,Local and Regional,Books,Crawfish Bottom,,1,b,,,,0.5
a,Local and Regional,Books,Creating a Confederate Kentucky,,1,b,,,,0.5
a,Local and Regional,Books,Creating a Hoosier Self-Portrait,,1,b,,,,0.5
a,Local and Regional,Books,Creating a Nation of Joiners,,1,b,,,,0.5
a,Local and Regional,Books,Creek Paths and Federal Roads,,1,b,,,,0.5
a,Local and Regional,Books,Creepy California,,1,b,,,,0.5
a,Local and Regional,Books,Crescent City Girls,,1,b,,,,0.5
a,Local and Regional,Books,Crèvecoeur's Eighteenth-Century Travels in Pennsylvania and New York,,1,b,,,,0.5
a,Local and Regional,Books,Crossing Broadway,,1,b,,,,0.5
a,Local and Regional,Books,Crossing the Hudson,,1,b,,,,0.5
a,Local and Regional,Books,Crossroads at Clarksdale,,1,b,,,,0.5
a,Local and Regional,Books,"Crow Killer, New Edition",,1,b,,,,0.5
a,Local and Regional,Books,Cultivating a Past,,1,b,,,,0.5
a,Local and Regional,Books,Cultivating Gentlemen,,1,b,,,,0.5
a,Local and Regional,Books,Cultivating Race,,1,b,,,,0.5
a,Local and Regional,Books,Cultural Construction of Empire,,1,b,,,,0.5
a,Local and Regional,Books,Curious Unions,,1,b,,,,0.5
a,Local and Regional,Books,Dagger John,,1,b,,,,0.5
a,Local and Regional,Books,Dakota,,1,b,,,,0.5
a,Local and Regional,Books,Danes and Icelanders in Michigan,,1,b,,,,0.5
a,Local and Regional,Books,Dangerous Guests,,1,b,,,,0.5
a,Local and Regional,Books,Dardanelle and the Bottoms,,1,b,,,,0.5
a,Local and Regional,Books,David Wendel Yandell,,1,b,,,,0.5
a,Local and Regional,Books,Dawnland Voices,,1,b,,,,0.5
a,Local and Regional,Books,Days of Darkness,,1,b,,,,0.5
a,Local and Regional,Books,DC Sports,,1,b,,,,0.5
a,Local and Regional,Books,De Bow's Review,,1,b,,,,0.5
a,Local and Regional,Books,De Grazia,,1,b,,,,0.5
a,Local and Regional,Books,De Witt Clinton and the Rise of the People's Men,,1,b,,,,0.5
a,Local and Regional,Books,Deadly Voyage,,1,b,,,,0.5
a,Local and Regional,Books,Death of a Suburban Dream,,1,b,,,,0.5
a,Local and Regional,Books,Debating American Identity,,1,b,,,,0.5
a,Local and Regional,Books,Declarations of Dependence,,1,b,,,,0.5
a,Local and Regional,Books,Defender,,1,b,,,,0.5
a,Local and Regional,Books,Defiance of the Patriots,,1,b,,,,0.5
a,Local and Regional,Books,Defining Moments,,1,b,,,,0.5
a,Local and Regional,Books,Defining the Delta,,1,b,,,,0.5
a,Local and Regional,Books,Degrees of Freedom,,1,b,,,,0.5
a,Local and Regional,Books,Democracy Rising,,1,b,,,,0.5
a,Local and Regional,Books,Denver,,1,b,,,,0.5
a,Local and Regional,Books,Denver Inside and Out,,1,b,,,,0.5
a,Local and Regional,Books,Denver Landmarks and Historic Districts,,1,b,,,,0.5
a,Local and Regional,Books,Denver's Lakeside Amusement Park,,1,b,,,,0.5
a,Local and Regional,Books,Derelict Paradise,,1,b,,,,0.5
a,Local and Regional,Books,Detroit,,1,b,,,,0.5
a,Local and Regional,Books,Devastation and Renewal,,1,b,,,,0.5
a,Local and Regional,Books,Dickens and Massachusetts,,1,b,,,,0.5
a,Local and Regional,Books,Digging in the City of Brotherly Love,,1,b,,,,0.5
a,Local and Regional,Books,Digital State,,1,b,,,,0.5
a,Local and Regional,Books,Dime Novel Desperadoes,,1,b,,,,0.5
a,Local and Regional,Books,Dining at the Lineman's Shack,,1,b,,,,0.5
a,Local and Regional,Books,Disaster!,,1,b,,,,0.5
a,Local and Regional,Books,Discovering the South,,1,b,,,,0.5
a,Local and Regional,Books,Disowning Slavery,,1,b,,,,0.5
a,Local and Regional,Books,Disputed Waters,,1,b,,,,0.5
a,Local and Regional,Books,Distinguishing the Righteous from the Roguish,,1,b,,,,0.5
a,Local and Regional,Books,Divide and Dissent,,1,b,,,,0.5
a,Local and Regional,Books,Dixie Dharma,,1,b,,,,0.5
a,Local and Regional,Books,Doctor Mom Chung of the Fair-Haired Bastards,,1,b,,,,0.5
a,Local and Regional,Books,Doctoring Freedom,,1,b,,,,0.5
a,Local and Regional,Books,Doing What the Day Brought,,1,b,,,,0.5
a,Local and Regional,Books,Domestic Broils,,1,b,,,,0.5
a,Local and Regional,Books,Dominion of Bears,,1,b,,,,0.5
a,Local and Regional,Books,Dont Call Me Boss,,1,b,,,,0.5
a,Local and Regional,Books,Double Cross,,1,b,,,,0.5
a,Local and Regional,Books,Down Home,,1,b,,,,0.5
a,Local and Regional,Books,Down on Mahans Creek,,1,b,,,,0.5
a,Local and Regional,Books,Down the Up Staircase,,1,b,,,,0.5
