•ÈÀCategory,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total
a,American History Books,20th Century,After Aquarius Dawned,,0.5,b,,,,0.5
a,American History Books,20th Century,Modernity and the Great Depression,,0.5,b,,,,0.5
a,American History Books,20th Century,American Girls and Global Responsibility,,0.5,b,,,,0.5
a,American History Books,20th Century,The Hello Girls,,0.5,b,,,,0.5
a,American History Books,20th Century,A Not-So-Special Relationship,,0.5,b,,,,0.5
a,American History Books,20th Century,Why American Elections Are Flawed (And How to Fix Them),,0.5,b,,,,0.5
a,American History Books,20th Century,The Dream Is Lost,,0.5,b,,,,0.5
a,American History Books,20th Century,Reporting on the Kennedy Assassination,,0.5,b,,,,0.5
a,American History Books,20th Century,I Like Ike,,0.5,b,,,,0.5
a,American History Books,20th Century,Reagan and the World,,0.5,b,,,,0.5
a,American History Books,20th Century,Teacher Strike!,,0.5,b,,,,0.5
a,American History Books,20th Century,Colored No More,,0.5,b,,,,0.5
a,American History Books,20th Century,Lost in the USA,,0.5,b,,,,0.5
a,American History Books,20th Century,New Italian Migrations to the United States,,0.5,b,,,,0.5
a,American History Books,20th Century,Women against Abortion,,0.5,b,,,,0.5
a,American History Books,20th Century,Against Labor,,0.5,b,,,,0.5
a,American History Books,20th Century,The Accountability State,,0.5,b,,,,0.5
a,American History Books,20th Century,Lochner v. New York,,0.5,b,,,,0.5
a,American History Books,20th Century,"Kansas Baseball, 1858-1941",,0.5,b,,,,0.5
a,American History Books,20th Century,Sociology on Film,,0.5,b,,,,0.5
a,American History Books,20th Century,Discriminating Taste,,0.5,b,,,,0.5
a,American History Books,20th Century,Haiti and the Uses of America,,0.5,b,,,,0.5
a,American History Books,20th Century,The Flood Year 1927,,0.5,b,,,,0.5
a,American History Books,20th Century,Competition in the Promised Land,,0.5,b,,,,0.5
a,American History Books,20th Century,Beyond Respectability,,0.5,b,,,,0.5
a,American History Books,20th Century,Baking Powder Wars,,0.5,b,,,,0.5
a,American History Books,20th Century,"Science, Sexuality, and Race in the United States and Australia, 1780–1940, Revised Edition",,0.5,b,,,,0.5
a,American History Books,20th Century,Cold War Kids,,0.5,b,,,,0.5
a,American History Books,20th Century,The Cold War Comes to Main Street,,0.5,b,,,,0.5
a,American History Books,20th Century,Harlem's Rattlers and the Great War,,0.5,b,,,,0.5
a,American History Books,20th Century,The JFK Assassination Debates,,0.5,b,,,,0.5
a,American History Books,20th Century,Hoover's Secret War against Axis Spies,,0.5,b,,,,0.5
a,American History Books,20th Century,Breach of Trust,,0.5,b,,,,0.5
a,American History Books,20th Century,Speaking Freely,,0.5,b,,,,0.5
a,American History Books,20th Century,MacArthur's Korean War Generals,,0.5,b,,,,0.5
a,American History Books,20th Century,Federal Ecosystem Management,,0.5,b,,,,0.5
a,American History Books,20th Century,Doughboys on the Great War,,0.5,b,,,,0.5
a,American History Books,20th Century,1927 and the Rise of Modern America,,0.5,b,,,,0.5
a,American History Books,20th Century,Spying Through a Glass Darkly,,0.5,b,,,,0.5
a,American History Books,20th Century,Scarlet Fields,,0.5,b,,,,0.5
a,American History Books,20th Century,Hoover's War on Gays,,0.5,b,,,,0.5
a,American History Books,20th Century,Liberation in Print,,0.5,b,,,,0.5
a,American History Books,20th Century,Gateway to Equality,,0.5,b,,,,0.5
a,American History Books,20th Century,Iran-Contra,,0.5,b,,,,0.5
a,American History Books,20th Century,Outposts on the Frontier,,0.5,b,,,,0.5
a,American History Books,20th Century,Blood Will Tell,,0.5,b,,,,0.5
a,American History Books,20th Century,Two Weeks Every Summer,,0.5,b,,,,0.5
a,American History Books,20th Century,Out of Oakland,,0.5,b,,,,0.5
a,American History Books,20th Century,Antifundamentalism in Modern America,,0.5,b,,,,0.5
a,American History Books,20th Century,Imperial Affects,,0.5,b,,,,0.5
a,American History Books,20th Century,Woodrow Wilson,,0.5,b,,,,0.5
a,American History Books,20th Century,Idlewild,,0.5,b,,,,0.5
a,American History Books,20th Century,Middle Class Union,,0.5,b,,,,0.5
a,American History Books,20th Century,American Culture in the 1970's,,0.5,b,,,,0.5
a,American History Books,20th Century,American Culture in the 1930's,,0.5,b,,,,0.5
a,American History Books,20th Century,The Twenties in America,,0.5,b,,,,0.5
a,American History Books,20th Century,Showdown in Desire,,0.5,b,,,,0.5
a,American History Books,20th Century,Funding Feminism,,0.5,b,,,,0.5
a,American History Books,20th Century,The Three Graces of Val-Kill,,0.5,b,,,,0.5
a,American History Books,20th Century,They Should Stay There,,0.5,b,,,,0.5
a,American History Books,20th Century,A Different Shade of Justice,,0.5,b,,,,0.5
a,American History Books,20th Century,Jim Crow Terminals,,0.5,b,,,,0.5
a,American History Books,20th Century,The Road from Isolation,,0.5,b,,,,0.5
a,American History Books,20th Century,From Head Shops to Whole Foods,,0.5,b,,,,0.5
a,American History Books,20th Century,Hear My Sad Story,,0.5,b,,,,0.5
a,American History Books,20th Century,Struggle on Their Minds,,0.5,b,,,,0.5
a,American History Books,20th Century,The Recovery Revolution,,0.5,b,,,,0.5
a,American History Books,20th Century,Peddling Protectionism,,0.5,b,,,,0.5
a,American History Books,20th Century,In the Shadow of FDR,,0.5,b,,,,0.5
a,American History Books,20th Century,"Spies, Lies, and Citizenship",,0.5,b,,,,0.5
a,American History Books,20th Century,To Become an American,,0.5,b,,,,0.5
a,American History Books,20th Century,Religious Freedom,,0.5,b,,,,0.5
a,American History Books,20th Century,Consuming Japan,,0.5,b,,,,0.5
a,American History Books,20th Century,Radical Intellect,,0.5,b,,,,0.5
a,American History Books,20th Century,Big Sur,,0.5,b,,,,0.5
a,American History Books,20th Century,Ambivalent Embrace,,0.5,b,,,,0.5
a,American History Books,20th Century,Cold War Monks,,0.5,b,,,,0.5
a,American History Books,20th Century,Social Controversy and Public Address in the 1960s and Early 1970s,,0.5,b,,,,0.5
a,American History Books,20th Century,Searching for Subversives,,0.5,b,,,,0.5
a,American History Books,20th Century,History Comes Alive,,0.5,b,,,,0.5
a,American History Books,20th Century,Leaders of Their Race,,0.5,b,,,,0.5
a,American History Books,20th Century,I Fight for a Living,,0.5,b,,,,0.5
a,American History Books,20th Century,Raising Government Children,,0.5,b,,,,0.5
a,American History Books,20th Century,Agrarian Crossings,,0.5,b,,,,0.5
a,American History Books,20th Century,"The New York Intellectuals, Thirtieth Anniversary Edition",,0.5,b,,,,0.5
a,American History Books,20th Century,Gangsters to Governors,,0.5,b,,,,0.5
a,American History Books,20th Century,Voices of Mental Health,,0.5,b,,,,0.5
a,American History Books,20th Century,And the Sparrow Fell,,0.5,b,,,,0.5
a,American History Books,20th Century,Losing Hearts and Minds,,0.5,b,,,,0.5
a,American History Books,20th Century,"Common Sense and a Little Fire, Second Edition",,0.5,b,,,,0.5
a,American History Books,20th Century,Every Catholic An Apostle,,0.5,b,,,,0.5
a,American History Books,20th Century,Winning Our Freedoms Together,,0.5,b,,,,0.5
a,American History Books,20th Century,"Abolitionists, Doctors, Ranchers, and Writers",,0.5,b,,,,0.5
a,American History Books,20th Century,Rural Radicals,,0.5,b,,,,0.5
a,American History Books,20th Century,Producer of Controversy,,0.5,b,,,,0.5
a,American History Books,20th Century,The Populist Persuasion,,0.5,b,,,,0.5
a,American History Books,20th Century,New Italian Migrations to the United States,,0.5,b,,,,0.5
a,American History Books,20th Century,Across the Waves,,0.5,b,,,,0.5
a,American History Books,20th Century,Race News,,0.5,b,,,,0.5
a,American History Books,20th Century,Ladies of the Ticker,,0.5,b,,,,0.5
a,American History Books,20th Century,"Replays, Rivalries, and Rumbles",,0.5,b,,,,0.5
a,American History Books,20th Century,Making Black History,,0.5,b,,,,0.5
a,American History Books,20th Century,The Myths of Tet,,0.5,b,,,,0.5
a,American History Books,20th Century,Political Vocabularies,,0.5,b,,,,0.5
a,American History Books,20th Century,Strategies of Segregation,,0.5,b,,,,0.5
a,American History Books,20th Century,From Da Ponte to the Casa Italiana,,0.5,b,,,,0.5
a,American History Books,20th Century,Garden Variety,,0.5,b,,,,0.5
a,American History Books,20th Century,A Time to Stir,,0.5,b,,,,0.5
a,American History Books,20th Century,Flames of Discontent,,0.5,b,,,,0.5
a,American History Books,20th Century,Fighting Authoritarianism,,0.5,b,,,,0.5
a,American History Books,20th Century,Demographic Angst,,0.5,b,,,,0.5
a,American History Books,20th Century,In Search of the Mexican Beverly Hills,,0.5,b,,,,0.5
a,American History Books,20th Century,Breaking White Supremacy,,0.5,b,,,,0.5
a,American History Books,20th Century,Radiation Nation,,0.5,b,,,,0.5
a,American History Books,20th Century,"Ambition, Pragmatism, and Party",,0.5,b,,,,0.5
a,American History Books,20th Century,The Salvadoran Crucible,,0.5,b,,,,0.5
a,American History Books,20th Century,Remaking the Rural South,,0.5,b,,,,0.5
a,American History Books,20th Century,The Black Panther Party in a City near You,,0.5,b,,,,0.5
a,American History Books,20th Century,Soldiering through Empire,,0.5,b,,,,0.5
a,American History Books,20th Century,Cuban Revolution in America,,0.5,b,,,,0.5
a,American History Books,20th Century,The Public Landscape of the New Deal,,0.5,b,,,,0.5
a,American History Books,20th Century,Remembering World War I in America,,0.5,b,,,,0.5
a,American History Books,20th Century,"Dissent in the Heartland, Revised and Expanded Edition",,0.5,b,,,,0.5
a,American History Books,20th Century,Branch Line Empires,,0.5,b,,,,0.5
a,American History Books,20th Century,"Irish Immigrants in New York City, 1945-1995",,0.5,b,,,,0.5
a,American History Books,20th Century,The Revolution of ’28,,0.5,b,,,,0.5
a,American History Books,20th Century,Nights at Rizzoli,,0.5,b,,,,0.5
a,American History Books,20th Century,May We Forever Stand,,0.5,b,,,,0.5
a,American History Books,20th Century,Unbuttoning America,,0.5,b,,,,0.5
a,American History Books,20th Century,The Familiar Made Strange,,0.5,b,,,,0.5
a,American History Books,20th Century,Class Divide,,0.5,b,,,,0.5
a,American History Books,20th Century,The Prairie Winnows Out Its Own,,0.5,b,,,,0.5
a,American History Books,20th Century,Zig-Zag-and-Swirl,,0.5,b,,,,0.5
a,American History Books,20th Century,American Pendulum,,0.5,b,,,,0.5
a,American History Books,20th Century,"White World Order, Black Power Politics",,0.5,b,,,,0.5
a,American History Books,20th Century,Making the Unipolar Moment,,0.5,b,,,,0.5
a,American History Books,20th Century,Imperfect Strangers,,0.5,b,,,,0.5
a,American History Books,20th Century,Deceit on the Road to War,,0.5,b,,,,0.5
a,American History Books,20th Century,A Sense of Power,,0.5,b,,,,0.5
a,American History Books,20th Century,Irma,,0.5,b,,,,0.5
a,American History Books,20th Century,Oppenheimer Is Watching Me,,0.5,b,,,,0.5
a,American History Books,20th Century,Dream Not of Other Worlds,,0.5,b,,,,0.5
a,American History Books,20th Century,In Rare Form,,0.5,b,,,,0.5
a,American History Books,20th Century,Strange Duets,,0.5,b,,,,0.5
a,American History Books,20th Century,The Most American Thing in America,,0.5,b,,,,0.5
a,American History Books,20th Century,"History, Memory, and the Literary Left",,0.5,b,,,,0.5
a,American History Books,20th Century,On Behalf of the Family Farm,,0.5,b,,,,0.5
a,American History Books,20th Century,The CIA and Congress,,0.5,b,,,,0.5
a,American History Books,20th Century,Signs in America's Auto Age,,0.5,b,,,,0.5
a,American History Books,20th Century,The Meanings of J. Robert Oppenheimer,,0.5,b,,,,0.5
a,American History Books,20th Century,An Iowa Schoolma’am,,0.5,b,,,,0.5
a,American History Books,20th Century,See You in the Streets,,0.5,b,,,,0.5
a,American History Books,20th Century,Pink-Slipped,,0.5,b,,,,0.5
a,American History Books,20th Century,Discriminating Sex,,0.5,b,,,,0.5
a,American History Books,20th Century,The Real Making of the President,,0.5,b,,,,0.5
a,American History Books,20th Century,Why Wilson Matters,,0.5,b,,,,0.5
a,American History Books,Local and Regional,,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Local Elections and the Politics of Small-Scale Democracy,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Mothers of Conservatism,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Hirelings,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Memory of All Ancient Customs,,0.5,b,,,,0.5
a,American History Books,Local and Regional,New York Amish,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Barns of New York,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Contagious City,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Sanctified Landscape,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Putting the Barn Before the House,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Wild Yankees,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Rochdale Village,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Castorland Journal,,0.5,b,,,,0.5
a,American History Books,Local and Regional,De Witt Clinton and the Rise of the People's Men,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Harmony of the Spirits,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Unprotected Labor,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Hoods and Shirts,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Philadelphia Divided,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Border Renaissance,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Espíritu Santo de Zúñiga,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Dance of Freedom,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Medicine of Memory,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Stopping the Presses,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Belo,,0.5,b,,,,0.5
a,American History Books,Local and Regional,A Hanging in Nacogdoches,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Portage Into The Past,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Stadium Games,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Reconstructing Chinatown,,0.5,b,,,,0.5
a,American History Books,Local and Regional,North Writers II,,0.5,b,,,,0.5
a,American History Books,Local and Regional,On the Rim,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Legacy of Violence,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Telling Identities,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Minnesota Marvels,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Quiet Magic,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Voyageurs National Park,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Minnesota,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Pulitzer's School,,0.5,b,,,,0.5
a,American History Books,Local and Regional,"Stand, Columbia",,0.5,b,,,,0.5
a,American History Books,Local and Regional,In the Catskills,,0.5,b,,,,0.5
a,American History Books,Local and Regional,They Wished They Were Honest,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Land Utilization in Minnesota,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Red Lake Nation,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Letters from Side Lake,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The Bronx,,0.5,b,,,,0.5
a,American History Books,Local and Regional,The History of the New York Court of Appeals,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Ed Koch and the Rebuilding of New York City,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Until the Fires Stopped Burning,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Reds at the Blackboard,,0.5,b,,,,0.5
a,American History Books,Local and Regional,Changing the Subject,,0.5,b,,,,0.5
a,American History Books,Local and Regional,American Showman,,0.5,b,,,,0.5
